source_model,source_kind,source_label,source_attack,target_model,target_kind,target_label,dataset,transfer_acc,transfer_success_rate,conditioned_transfer_success_rate,source_attack_success_rate,normalized_transfer_rate,normalized_conditioned_transfer_rate,same_architecture,same_kind,pair_type
InceptionNet,Original,InceptionNet (Original),BIM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs3_pretrain3,0.3367,0.6633,0.7073170840740204,0.5789,1.1457937467610988,1.2218294767214033,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs3_pretrain3,0.2654,0.7345999999999999,0.7506307810544968,0.5789,1.2689583693211262,1.2966501659258884,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs3_pretrain3,0.6048,0.3952,0.3856181502342224,0.5789,0.682674036966661,0.6661222149494255,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs3_pretrain3,0.4212,0.5788,0.9995794785500038,0.5789,0.999827258593885,1.7266876464847192,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,MobileNet,Original,MobileNet (Original),Cifar10_epochs3_pretrain3,0.3359,0.6641,0.6997476816177368,0.5789,1.147175678010019,1.2087539844839124,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs3_pretrain3,0.6289,0.3711,0.36921781301498413,0.5789,0.6410433580929349,0.6377920418293042,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs3_pretrain3,0.6304,0.36960000000000004,0.328427255153656,0.5789,0.6384522370012093,0.5673298586174745,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),BIM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs3_pretrain3,0.1293,0.8707,0.8797308653593063,0.5789,1.5040594230437037,1.519659466849726,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),BIM,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs3_pretrain3,0.4997,0.5003,0.5121951103210449,0.5789,0.864225254793574,0.884773035621083,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,VGG16,Finetuned,VGG16 (Finetuned),Cifar10_epochs3_pretrain3,0.4471,0.5529,0.6473748087882996,0.9258,0.5972132209980557,0.6992598928367894,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),APGD,VGG16,Original,VGG16 (Original),Cifar10_epochs3_pretrain3,0.29,0.71,0.767284706234932,0.9258,0.766904298984662,0.8287801968404969,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs3_pretrain3,0.1991,0.8009,0.8322647660970688,0.9258,0.8650896521926982,0.8989682070609947,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),APGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs3_pretrain3,0.1973,0.8027,0.8185756355524063,0.9258,0.8670339166126594,0.8841819351397778,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs3_pretrain3,0.3214,0.6786,0.7494368255138397,0.9258,0.7329876863253403,0.8095018638084249,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),APGD,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs3_pretrain3,0.0745,0.9255,0.9998267198097892,0.9258,0.9996759559300065,1.0799597319181133,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,MobileNet,Original,MobileNet (Original),Cifar10_epochs3_pretrain3,0.1826,0.8174,0.8577369600534439,0.9258,0.8829120760423418,0.9264819183986217,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs3_pretrain3,0.3484,0.6516,0.7127014398574829,0.9258,0.7038237200259235,0.7698222508722002,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),APGD,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs3_pretrain3,0.358,0.642,0.6894818842411041,0.9258,0.693454309786131,0.7447417198542927,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),APGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs3_pretrain3,0.1288,0.8712,0.8962051644921303,0.9258,0.9410239792611795,0.968033230170804,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),APGD,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs3_pretrain3,0.2697,0.7303,0.7830532044172287,0.9258,0.7888312810542234,0.8458124912694197,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),CW,VGG16,Finetuned,VGG16 (Finetuned),Cifar10_epochs3_pretrain3,0.3686,0.6314,0.5988718867301941,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),CW,VGG16,Original,VGG16 (Original),Cifar10_epochs3_pretrain3,0.242,0.758,0.7350523769855499,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),CW,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs3_pretrain3,0.1754,0.8246,0.8124093413352966,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),CW,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs3_pretrain3,0.1865,0.8135,0.8019339293241501,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),CW,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs3_pretrain3,0.3165,0.6835,0.6544722020626068,,,,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),CW,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs3_pretrain3,0.0776,0.9224,0.942465752363205,,,,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),CW,MobileNet,Original,MobileNet (Original),Cifar10_epochs3_pretrain3,0.1629,0.8371,0.8343271613121033,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),CW,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs3_pretrain3,0.3107,0.6893,0.6663980782032013,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),CW,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs3_pretrain3,0.3222,0.6778,0.6402900815010071,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),CW,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs3_pretrain3,0.1302,0.8698,0.8713940382003784,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),CW,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs3_pretrain3,0.2357,0.7643,0.7524576932191849,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,VGG16,Finetuned,VGG16 (Finetuned),Cifar10_epochs3_pretrain3,0.4435,0.5565,0.6605268120765686,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,VGG16,Original,VGG16 (Original),Cifar10_epochs3_pretrain3,0.2845,0.7155,0.7714127898216248,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar10_epochs3_pretrain3,0.1986,0.8014,0.8504328578710556,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar10_epochs3_pretrain3,0.1943,0.8057,0.8390127122402191,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar10_epochs3_pretrain3,0.3297,0.6703,0.7292318940162659,,,,True,False,same_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,InceptionNet,Original,InceptionNet (Original),Cifar10_epochs3_pretrain3,0.1034,0.8966,0.9609504528343678,,,,True,True,self_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,MobileNet,Original,MobileNet (Original),Cifar10_epochs3_pretrain3,0.1824,0.8176,0.8747467249631882,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar10_epochs3_pretrain3,0.3429,0.6571,0.7253637909889221,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,XceptionNet,Original,XceptionNet (Original),Cifar10_epochs3_pretrain3,0.357,0.643,0.7043654322624207,,,,False,True,cross_arch_same_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar10_epochs3_pretrain3,0.1333,0.8667,0.9191379621624947,,,,False,False,cross_arch_cross_kind
InceptionNet,Original,InceptionNet (Original),DeepFool,ConvNeXt,Original,ConvNeXt (Original),Cifar10_epochs3_pretrain3,0.2616,0.7384,0.7898323833942413,,,,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,VGG16,Original,VGG16 (Original),Cifar100_epochs200_pretrain200,0.1613,0.8387,0.8528042137622833,0.912,0.9196271929824561,0.9350923396516264,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar100_epochs200_pretrain200,0.0869,0.9131,0.9281231015920639,0.912,1.0012061403508772,1.0176788394649823,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar100_epochs200_pretrain200,0.0688,0.9312,0.9422960095107555,0.912,1.0210526315789474,1.033219308674074,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar100_epochs200_pretrain200,0.0879,0.9121,1.0,0.912,1.000109649122807,1.0964912280701753,True,True,self_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,InceptionNet,Original,InceptionNet (Original),Cifar100_epochs200_pretrain200,0.1455,0.8545,0.8823648542165756,0.912,0.9369517543859649,0.9675053226058943,True,False,same_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,MobileNet,Original,MobileNet (Original),Cifar100_epochs200_pretrain200,0.1073,0.8927,0.9099007919430733,0.912,0.9788377192982456,0.9976982367796856,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar100_epochs200_pretrain200,0.1797,0.8203,0.8321522623300552,0.912,0.8994517543859649,0.9124476560636571,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,XceptionNet,Original,XceptionNet (Original),Cifar100_epochs200_pretrain200,0.1784,0.8216,0.8378214240074158,0.912,0.900877192982456,0.9186638421133945,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100_epochs200_pretrain200,0.0093,0.9907,0.9921036651358008,0.912,1.0862938596491227,1.0878329661576762,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),PGD,ConvNeXt,Original,ConvNeXt (Original),Cifar100_epochs200_pretrain200,0.1143,0.8857,0.8898562490940094,0.912,0.9711622807017544,0.9757195713750103,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,VGG16,Original,VGG16 (Original),Cifar100_epochs200_pretrain200,0.1614,0.8386,0.8823395520448685,0.8435,0.9941908713692946,1.046045704854616,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar100_epochs200_pretrain200,0.0862,0.9138,0.9487938098609447,0.8435,1.0833432128037936,1.1248296501018906,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar100_epochs200_pretrain200,0.0697,0.9303,0.9540282189846039,0.8435,1.1029045643153528,1.1310352329396607,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar100_epochs200_pretrain200,0.1565,0.8435,1.0,0.8435,1.0,1.1855364552459988,True,True,self_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,InceptionNet,Original,InceptionNet (Original),Cifar100_epochs200_pretrain200,0.1549,0.8451,0.9119253531098366,0.8435,1.0018968583283936,1.0811207505747915,True,False,same_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,MobileNet,Original,MobileNet (Original),Cifar100_epochs200_pretrain200,0.1091,0.8909,0.9326354116201401,0.8435,1.0561944279786604,1.1056732799290339,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar100_epochs200_pretrain200,0.1863,0.8137,0.8739189803600311,0.8435,0.9646710136336691,1.036062810148229,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,XceptionNet,Original,XceptionNet (Original),Cifar100_epochs200_pretrain200,0.1852,0.8148,0.8748293071985245,0.8435,0.9659751037344397,1.0371420358014516,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100_epochs200_pretrain200,0.0093,0.9907,0.9927173419855535,0.8435,1.174510966212211,1.176902598678783,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),FGSM,ConvNeXt,Original,ConvNeXt (Original),Cifar100_epochs200_pretrain200,0.1148,0.8852,0.9130632653832436,0.8435,1.0494368701837582,1.0824697870577873,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,VGG16,Original,VGG16 (Original),Cifar100_epochs200_pretrain200,0.5389,0.46109999999999995,0.4350205063819885,0.6386000000000001,0.7220482305042278,0.6812096874130731,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar100_epochs200_pretrain200,0.3386,0.6614,0.6826265454292297,0.6386000000000001,1.0357031005324147,1.0689422884892417,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar100_epochs200_pretrain200,0.2951,0.7049000000000001,0.7487460076808929,0.6386000000000001,1.1038208581271531,1.1724804379594314,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar100_epochs200_pretrain200,0.3614,0.6386000000000001,1.0,0.6386000000000001,1.0,1.5659254619480112,True,True,self_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,InceptionNet,Original,InceptionNet (Original),Cifar100_epochs200_pretrain200,0.4855,0.5145,0.5043319761753082,0.6386000000000001,0.8056686501722516,0.7897462827674728,True,False,same_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,MobileNet,Original,MobileNet (Original),Cifar100_epochs200_pretrain200,0.3663,0.6336999999999999,0.658914715051651,0.6386000000000001,0.9923269652364546,1.0318113295515987,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar100_epochs200_pretrain200,0.5382,0.4618,0.41723668575286865,0.6386000000000001,0.7231443783275915,0.653361549879218,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,XceptionNet,Original,XceptionNet (Original),Cifar100_epochs200_pretrain200,0.5325,0.4675,0.41860467195510864,0.6386000000000001,0.7320701534606953,0.6555037143048992,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100_epochs200_pretrain200,0.0119,0.9881,0.9872321020811796,0.6386000000000001,1.5472909489508297,1.5459318855013773,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),BIM,ConvNeXt,Original,ConvNeXt (Original),Cifar100_epochs200_pretrain200,0.3606,0.6394,0.6502507925033569,0.6386000000000001,1.0012527403695584,1.0182442726328795,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,VGG16,Original,VGG16 (Original),Cifar100_epochs200_pretrain200,0.2732,0.7268,0.8439081311225891,0.9408,0.7725340136054422,0.8970111937952691,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar100_epochs200_pretrain200,0.1438,0.8562,0.9170883595943451,0.9408,0.9100765306122449,0.9747963005892274,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar100_epochs200_pretrain200,0.1272,0.8728,0.9328532516956329,0.9408,0.9277210884353742,0.9915532012070929,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar100_epochs200_pretrain200,0.0594,0.9406,0.9998053717426956,0.9408,0.9997874149659864,1.062718294794532,True,True,self_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,InceptionNet,Original,InceptionNet (Original),Cifar100_epochs200_pretrain200,0.2072,0.7928,0.8705722093582153,0.9408,0.842687074829932,0.9253531136885792,True,False,same_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,MobileNet,Original,MobileNet (Original),Cifar100_epochs200_pretrain200,0.1623,0.8377,0.8987933024764061,0.9408,0.8904124149659864,0.9553500238907378,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar100_epochs200_pretrain200,0.2605,0.7395,0.8174386918544769,0.9408,0.7860331632653061,0.8688761605596056,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,XceptionNet,Original,XceptionNet (Original),Cifar100_epochs200_pretrain200,0.2547,0.7453000000000001,0.8209419995546341,0.9408,0.7921981292517007,0.8725999144925958,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100_epochs200_pretrain200,0.0106,0.9894,0.9910471001639962,0.9408,1.0516581632653061,1.0534089074872408,False,True,cross_arch_same_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),APGD,ConvNeXt,Original,ConvNeXt (Original),Cifar100_epochs200_pretrain200,0.1729,0.8271,0.877968080341816,0.9408,0.8791454081632653,0.9332143711116241,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),CW,VGG16,Original,VGG16 (Original),Cifar100_epochs200_pretrain200,0.1765,0.8235,0.7793562263250351,,,,False,False,cross_arch_cross_kind
InceptionNet,Finetuned,InceptionNet (Finetuned),CW,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar100_epochs200_pretrain200,0.0936,0.9064,0.8816759586334229,,,,False,True,cross_arch_same_kind
